Mixture,B,CTL,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,Monocyte,NK,Plasma,ProMono-like,T,cDC,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-AB-2803-03A-01T-0734-13,0.0287593088010392,0.0831799075643881,2.62208758653009,0,0.23587820245386,0.452160149520149,0,0.773191986411462,0.0379953053862334,0.0736921123620199,1.15998115649055,0,0,0.938209608642447,0,0.860799982404354,0.724007710882578,6.40513532416224
TCGA-AB-2805-03A-01T-0734-13,0.106479015676419,0,0.0220721415693514,0.430208888438314,1.0519351216502,0.128328590085145,2.33535426082305,0,0.259485643675915,0.0987860059625086,0.0299591934937115,0.329811209319552,0.499873118819509,2.37765578762001,0,0.903836079357225,0.683202443671911,7.66994897713369
TCGA-AB-2806-03A-01T-0734-13,0.1601917300293,0.0303400091757687,3.44668151069052,0.0271200493568247,1.14180963516065,0,0.250850453415847,0,0,0.0711407815946567,0.0407018239828956,0.151169845128779,0.157448453089053,0.307406312761325,0,0.959599302108196,0.703160424226665,5.78486060438563
TCGA-AB-2807-03A-01T-0734-13,0.0881280859537122,0.801947554376059,0.0431702498423078,1.2062326008619,1.00648762974895,0.836165041541221,0,0.131144894201603,0.938008545091029,0.218807025804871,0.115497580206939,0,0.368746118025222,0.964807117461017,0,0.98478263958466,0.423459325751571,6.71914244311482
TCGA-AB-2808-03A-01T-0734-13,0.265931050922352,0.21386011782754,1.40030614701337,1.33485712055108,0.839314147718127,0.184237155746205,1.14915041066024,0.962472939034703,0.183824767965021,0.0990016960985801,0.82480360372509,0.0265271574828197,0.140706575246671,0.0518482243683561,0,0.883897306070336,0.695653371580885,7.67684111436015
TCGA-AB-2810-03A-01T-0736-13,0.120845326164846,0,2.2431421314728,0,0,1.31534756934969,0.169659340021746,0.291641157291343,0.0541559534748459,0.065339635017009,0.422581452835101,0.0368787605482878,0.183213164810883,0.554062841619314,0,0.933350753123607,0.759040725131185,5.45686733260587
TCGA-AB-2811-03B-01T-0760-13,0.171627693784532,0.0486922254492327,0.286006084503828,0.344767915566827,0.244069237753376,0.880794325661537,1.50725962099686,0.174159580856284,0,0.0723460466516061,0,0,0.259065155102125,1.79596672264761,0,0.795717882224536,0.773414647917767,5.78475460897382
TCGA-AB-2812-03A-01T-0734-13,0.0774289884707587,0,0.593970137784324,0.632486910862019,1.0024923676122,0.254427104606176,0,0.715354676788557,0.0122410034674026,0.0837438089396334,0.695481932268112,0.0352859202612591,0.195574762374019,0.348879152397747,0,0.673419446470748,0.857179514539616,4.6473667658322
TCGA-AB-2813-03A-01T-0736-13,0.0865470771275944,0.147683827808147,0.529756594103591,1.25875426706005,0.00292027943450892,0.430572721361428,5.2288082340326,0.611280211673879,0.298015327750898,0.196236004769975,0.205456092688839,0.0462964274628946,0.0282790244615472,0.539503977127989,0,0.98976753157834,0.347115923314338,9.61011006686394
TCGA-AB-2814-03A-01T-0734-13,0.0710698017028094,0.00745124209601727,0.00446630570439619,0.391626104269946,1.01463852479227,1.73199136703744,0,0.591225851328734,0.21307948057958,0.0614274024077263,0.1885089242928,0.14533304119567,0.131081947963983,0.0337042731292616,0,0.853934637182378,0.877416486220054,4.58560426650063
TCGA-AB-2815-03A-01T-0734-13,0.177102409488,0,1.3370525381377,1.19507066661697,0.276402247307581,0,3.82463230359064,0,0,0.0430881445078452,0,0.125105005795203,0.219137533920837,1.0640996980364,0,0.97809954097712,0.486425725477909,8.26169054740118
TCGA-AB-2816-03A-01T-0734-13,0.152946598684105,0,0.177941559974187,0.102447304428613,0.36705881424778,0.792175927289365,2.66798773441066,0.468099980407788,0.00927216684372478,0.0262198551533699,0,0.125448040674579,0.103382362488865,2.55560118582882,0,0.977538462886788,0.590260994936737,7.54858153043185
TCGA-AB-2817-03A-01T-0736-13,0.383500660880594,0,0.952108397000242,0.293970044736317,0.749597568477403,1.44496294137968,0.482493918741619,0.132251533836873,0.00618999624162203,0.0605505109628949,0.139426355750963,0.245317139575529,0.44967211750593,1.11432789601694,0,0.893033896975121,0.868128540398704,6.45436908110661
TCGA-AB-2818-03A-01T-0734-13,0.247576168789928,0,0.0554319517179884,0.445198839982993,1.19155132676309,1.01152302008133,3.01134666913528,0.896602356763116,0.0627927084540523,0.0764788218097601,1.40285608413796,0.207447823366138,0.104459076128636,0.15588164625877,0,0.991770351238588,0.412958155263738,8.86914649338905
TCGA-AB-2819-03A-01T-0734-13,0.10455658737726,0.0618435993167594,2.90778279119471,0.444167384894614,0,0.770470411774481,0.207623796468568,0,0,0.112792955522654,0.112032555856167,0,0.137819699939973,0.785416801600586,0,0.957068810260244,0.737433116015807,5.64450658394577
TCGA-AB-2820-03A-01T-0735-13,0.467842580180412,0.0973562161778504,0.0189175375966268,0.315295717941894,1.65164719966686,2.02942016405345,0,0.378826533420447,0.0600574148041378,0.0368078091816081,0.163179863937576,0.240012334188097,0.540422969180325,0.412914684310672,0,0.808408624263455,0.902075709028515,6.41270102463996
TCGA-AB-2821-03A-01T-0735-13,0.159881986225557,0.165830802899414,0.61529939631546,1.17783410712152,0.909268023571239,1.25693730033234,1.27327260367731,0.235784114191879,0.741251586756505,0.177897192519861,0.0840491227063659,0.0497296842919246,0.361959708258571,0.11509540223657,0,0.975420442181316,0.653775441942758,7.32409103110452
