Mixture,B,CTL,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,Monocyte,NK,Plasma,ProMono-like,T,cDC,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
TARGET-20-PABGKN-09A-01R,0.858445445482107,0.786631921640523,7.96050260938304,0,1.44027944906256,2.47996572548152,4.15728790194146,0.0170698479228122,0,0.265206713855353,0.822671613152846,0.0924812866520379,1.07755025470436,5.13774140577632,0,0.945730585114552,0.875007851855106,25.0958341750549
TARGET-20-PABHET-03A-02R,0,0.231655199226556,3.24921182629249,0.0898259245882535,3.48382765449091,2.11420350841317,1.37583159036191,0,0.0469505077617373,0.356654458955839,0,3.02191715234352,2.29270101623061,0.850009920403892,0,0.601756905464422,0.963204063141899,17.1127887590689
TARGET-20-PABHKY-03A-02R,0.0594282806298307,0.594968114786987,8.48999150318547,0,7.0272709434436,5.65296660616491,1.859466584411,0,0.0315606794349139,0.516526971632925,0,2.55243113506675,3.78063883424323,2.28491694494849,0,0.477477542748595,0.971251223331008,32.8501665979481
TARGET-20-PABLDZ-09A-04R,0.1751631331101,0.0226444815288054,1.85202883068788,0.580924880395743,0.246109930061594,1.3295682030844,0.523962788896517,0,0.540537776031814,0.0843745815347588,0.550522899079049,0.0298865691720971,0.291498846139474,1.16781801345124,0,0.916817866338854,0.741571203226642,7.39504093317348
TARGET-20-PACDZR-09A-02R,2.54493551713357,1.32731665967006,11.2127877791812,0.971504080912165,3.70915025920405,1.23217474298069,0,0.209311398002637,0,0.0235918955582537,0,0,1.57268117807423,2.46632783828239,0,0.903222690600374,0.876676126591242,25.2697813489992
TARGET-20-PADDXZ-03A-02R,0,0.101767001939663,8.58393382684856,0,2.1402387029255,3.01360254173847,0.949339115250417,0,0.0192340376920005,0.257495062083897,0.570632016429582,1.23691231457679,1.88318497027109,2.1489580354912,0,0.707312042702272,0.936782221318949,20.9052976252472
TARGET-20-PADYIR-09A-01R,0.373892533921108,0.526308247568975,1.06661052672948,0.651224005919717,1.96639930371863,2.17268711645297,4.06758559878233,0.696930368910425,0.354233733359632,0.554763420203004,0,4.62414974598515,2.80362335256268,2.44736410353019,0,0.692562031215728,0.909478340756621,22.3057720576443
TARGET-20-PADZCG-09A-02R,0.833789888955793,0.757983296248254,1.08990086096958,3.07871758085354,2.5020076910647,5.38707773143796,6.49702075397889,1.19506511438838,0,0.333111287034601,3.42316938719019,0.128339908757419,0,1.73267807414059,0,0.737374378680432,0.854377990255848,26.9588615750199
TARGET-20-PADZKD-09A-02R,0.183599711814118,0.561854527190055,7.99852903670967,0,3.23561900919867,2.92284551107611,2.65819298988371,0,0.000488572202317847,0.272156085403583,0.12251168473664,0.603204747510771,2.61504937352611,2.91391302982989,0,0.886572853699333,0.917060546558379,24.0879642790816
TARGET-20-PAEAFC-09A-03R,0.0672694865933986,0.287459028704674,6.95739750352921,1.41898824296146,0.540011494606084,2.18323297218894,7.8181125029101,0.670935794418897,0,0.0769946582118999,2.62859871401459,0.367199298997009,0,4.88797109283156,0,0.849756481854867,0.824669745925729,27.9041707899678
TARGET-20-PAEAKL-09A-03R,0.050854550847965,0.0623088860866643,0.0970583586024578,2.59641755670818,0,1.26377632302679,1.4905047548576,0.653040231212026,0.0265403998747088,0.0187680077324965,2.15057724096546,0.127498058763371,0,8.49071860243954,0,0.76455705311339,0.903326555208193,17.0280629711173
TARGET-20-PAECBZ-09A-03R,1.45642316852891,0.990288173047523,8.85449679240608,0.966327341262722,1.40511853118939,6.15281764443691,0.704683234595114,0,0,0.0964762424030377,0,0.277595975530455,0.230544078648855,3.90907135393587,0,0.885484223598406,0.91446847057508,25.0438425359849
TARGET-20-PAECCE-09A-01R,0.425267451833745,0.201088135419904,0,2.35992516347081,1.32961313081974,3.18793757103953,4.24545577402265,1.23656895100952,0,0.339095401510631,4.32905134780792,0.667352154654867,0.650429162587904,8.62399438710823,0,0.824817196431707,0.855000701951125,27.5957786312855
TARGET-20-PAEENN-09A-01R,2.11615800404713,3.0795280304778,5.44783209201754,0.419856511225703,5.27404215269065,0,8.83938452292069,2.42716314239104,0,0.670243174233705,0,0,3.29169045909239,6.14545616149097,0,0.327187436503833,0.956677891602493,37.7113542505876
TARGET-20-PAEERJ-09A-01R,1.12762789439804,1.22178662044649,2.28687104022201,1.6460520930121,2.65453315894781,1.6848984950279,1.27856691366002,0,0,0.125814721164137,2.04469043052419,0,1.34163638684458,5.19770098203742,0,0.948300100917997,0.887895089010699,20.6101787362847
TARGET-20-PAEEYP-09A-02R,0.0180917049203329,0.0231873558815619,8.04509034265196,1.45170516585499,0,1.16320820225996,0,1.08342280727011,0,0.117578442897749,0.964173849180192,0,0.580116011868234,7.02548705820693,0,0.709378009734708,0.936437680341406,20.472060940992
TARGET-20-PAEFGR-09A-02R,0,0.236161435513646,2.48750038327349,0,2.55092712062792,1.35720480734665,2.12874620912945,0,0.0420082439115879,0.179276010464225,0.243255618306298,0.441945304569745,2.11221613542478,1.03486413197514,0,0.65976051975958,0.929740714293677,12.8141054005429
TARGET-20-PAEFGT-03A-01R,1.1175717875142,1.49973063123775,0.00726174781733583,0.709467026170175,4.18187112247036,4.61854612175955,0.349990634169875,0,0.249484752179569,0.200858817232299,0.936715911744567,0,1.84070668070671,1.47899312863159,0,0.760817478882857,0.893773286667634,17.191198361634
