Mixture,B,CTL,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,Monocyte,NK,Plasma,ProMono-like,T,cDC,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
BM274,1.32465399147604,0.440416034895098,1.62220209284487,2.83622597482495,6.65884259982806,5.25048106746148,1.27744482089722,2.95837719208031,1.75319140041089,0.364809055605073,0.655923233858878,1.436803179284,0.28820919712774,3.77275979086374,0,0.939612938726842,0.695466103774589,30.6403396314584
BM276,0.954058063413792,0.142772920052838,22.3130863507078,0,0.870024656889113,1.32104856629748,6.25355149455641,3.19350762591407,0.965451541892867,0.410583311758788,0,0.656952066447728,1.52662435028279,1.97579400842002,0,0.966155806566134,0.304001384956918,40.5834549566337
BM277,1.32990019727864,0.400407021511415,18.6638653823739,0,1.48641583181899,0,4.67113654635801,0.381562973889637,0.575248829903631,0.340254101372254,0,1.24373950479672,0.710508784076948,0.685487267280934,0,0.97955453790671,0.279277028356924,30.4885264406611
BM283,0.199207959159684,0.0402223483760475,3.66231711371424,1.55900314535996,2.78581261699096,3.5026986120407,0.656721950427318,0.641235942997051,0.204396092859292,0.647713195777629,1.23654156548223,0.24818799422985,1.03200282514685,2.25703508519388,0,0.799591517824322,0.759294601732459,18.6730964477557
BM285,1.10891944351535,0.031683550550791,3.36078070215231,3.50514150725346,2.90791650050856,4.33641644581277,11.6323729432441,5.70442352111533,0.46399038544658,0.435173245497071,0,0.00936414455078229,0,8.27723020951914,0,0.980128462041314,0.23009653500043,41.7734125991662
BM286,1.02177010503464,0.414559593321667,3.74783979987182,2.18665689705274,2.91962696145963,7.21752074899642,0.0175528030827671,0.110559212973861,1.63068401066466,0.340100708502584,0,1.10592221487735,0.517356499846929,3.9312992353023,0,0.878082988102571,0.832594477947209,25.1614487909874
BM288,0.423625627164056,0.0419825832849482,1.19607873111354,1.75813595523122,2.51914103330995,4.07834140467566,0.865137533939457,2.03106410918426,0.265504037685447,0.553775302259925,0.178556282022502,0.603715784536071,1.30793672361349,6.16620277784013,0,0.880662952862204,0.740692171022016,21.9891978858607
BM250,0.529811216514393,0,0,2.66461234150278,7.95555996212406,1.33345873272881,0.402431473970757,0,1.4911018475456,0.355905265311419,0,0.689750012615137,1.28813078096747,8.40508111220974,0,0.590672892779444,0.951132687719468,25.1158427454902
BM259,0.440161569901971,0.140877743192595,0.88659916639076,0.958449375461225,0,3.49991691155842,0.873172380912292,1.30060155761872,0.561926972204191,0.167101475497855,1.0568541977687,0.333400183109786,0.924780710003918,0,0,0.462384366462952,0.888743753622836,11.1438422436204
BM267,0.354033649050272,0,1.60353711032156,1.07764583546414,4.68371544505898,4.47258058032847,0,0.541450374525887,0.514592016697449,0.662354948625784,0,0.169606288532698,1.42976999184278,4.49535584417294,0,0.75666355447912,0.894034642991438,20.004642084621
