Mixture,B,CTL,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,Monocyte,NK,Plasma,ProMono-like,T,cDC,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
GSM2886577_AML182,0.107145992875526,0.207669067088972,1.1603212126176,0.346553300236416,0.162048444547738,1.38708653061723,0,0.29887696288333,0.0848078444963653,0.0536122083786119,0.16506029249772,0,0.222873985162315,1.03991332461393,0,0.648514886698532,0.850554016697321,5.23596916601575
GSM2886578_AML182R,0.112722205291361,0.215087592440357,1.04528750310505,0.374967527495808,0.166477610120636,1.36084837919805,0,0.292172343183591,0.0869768239732802,0.0539569885609028,0.166560847450822,0,0.209926247239975,0.986599986072714,0,0.647801968061782,0.852645315538845,5.07158405413254
GSM2886579_AML185,0.197846561438847,0.224463705297502,1.01044205792224,2.1993651181453,0.0763461034434524,0.00410876238399217,0,0.500189113286748,0.11072416541785,0.0671095594905008,0.559444097127704,0.0811459452998149,0.247748963967848,1.12496524506277,0,0.771864903401056,0.754967167930122,6.40389939828457
GSM2886580_AML185R,0.211957615902103,0.287020787694647,1.11149479023415,2.13072517491857,0,0.22091412635451,0,0.557370415970323,0.0918867738025789,0.0550560732497535,0.468908842171832,0.0400036375729039,0.284876388775096,1.19051831535799,0,0.75724390257037,0.77740209328562,6.65073294200445
GSM2886581_AML186,0.187868770271642,0.290385435889506,0.947071199201879,0.0545332410537072,0.368987312807205,1.84854425880416,0,0.269556285246506,0.127090869584425,0.0410474743168197,0.158976400022835,0,0.323265935825858,1.92442253955172,0,0.563250989530959,0.890513146584945,6.54174972257626
GSM2886582_AML186R,0.177806448490703,0.284265257440308,1.22034808924257,0,0.266527578472455,1.91092671010692,0,0.295561399161669,0.133560205408093,0.0295733977057426,0.0492427498202941,0,0.344029257010376,2.00269179546665,0,0.53077125599901,0.900304271503744,6.71453288832578
GSM2886583_AML187,0.0636244744303562,0.108086894588152,0.0589637360454099,0.120789336458911,0.523935775379877,1.20007725427034,0,0.518635136066601,0.238939980834163,0.0500800540473961,0.568774207671602,0.137669848853072,0.343790070331732,2.43680377904213,0,0.856998028191382,0.727484579733636,6.37017054801975
GSM2886584_AML187R,0.0585716722075583,0.0875122816513882,0.0614668394661523,0.11032666838009,0.494590378462134,1.20244108184648,0,0.522290500505631,0.239678458717793,0.0395280620563751,0.582698681189228,0.139491509328423,0.312433220361698,2.38658273807685,0,0.841147107298261,0.728503247839161,6.2376120922498
GSM2886585_AML188,0.112107070659496,0.269553943039995,0.287416710351086,1.71696666622541,0.170785028877423,1.53408537132557,0,0.373831580519416,0.192045611285065,0.064466414243988,0.0376822373965583,0.140138229198505,0.231129573719241,0.93617541008724,0,0.760712696777463,0.858805023552196,6.066383846929
GSM2886586_AML188R,0.102121680655171,0.25995512682781,0.269707576682675,1.64290528430468,0.112327551322576,1.5138856702085,0,0.362452052911366,0.185837085402428,0.0583494470878858,0.0242608996550862,0.13423748236938,0.205267707106309,0.942091130881628,0,0.760697202108509,0.8594254518342,5.8133986954155
GSM2886587_AML190,0.134402111414527,0.211892011816672,0.0104211028407072,1.92283251744186,0.50273400691533,1.36742273647823,0,0.424657727014165,0.115096559484928,0.0611259202302391,0.117354973384893,0.124953767414917,0.204945622857699,0.700292265204681,0,0.755503349778128,0.852150331730622,5.89813132249885
GSM2886588_AML190R,0.124622599469801,0.215044169089688,0.0255144185227067,1.76858526576207,0.416041266870658,1.50295109484308,0,0.44164439560991,0.124169506889107,0.070784340567986,0.0942723968128348,0.106050771142581,0.215645823903447,0.697116526861565,0,0.749020611045056,0.855728808287937,5.80244257634544
GSM2886589_AML191,0.204476694561743,0.185716749157867,1.78869182321951,0.862377172813145,0.615568887682266,0.901530491473469,0,0.426854344806606,0.195548404716821,0.114072764821361,0.358203133120986,0.0231905602282218,0.41301296005248,1.30789257940409,0,0.528735818234973,0.878805864634359,7.39713656605857
GSM2886590_AML191R,0.194690360416234,0.230163634596236,1.84419343578602,0.833527260728083,0.572072911767822,0.748021056773763,0,0.475011769245165,0.197588380327622,0.0991843010426748,0.166425794815996,0.0383830756648677,0.344252750997718,1.38365589787311,0,0.511139792529924,0.891632115796763,7.12717063003532
GSM2886591_AML192,0.115229113162836,0.253599580554169,0.0134460329261944,0.827139895827257,0.82325030923064,1.04108647281669,2.5471027859998,0.362525159679092,0.419634193139441,0.201912998216067,0.0373934738830556,0.0272473458413803,0.229157914953996,3.02642772415999,0,0.641296956354754,0.768937238646877,9.9251530003906
GSM2886592_AML192R,0.0321830560996307,0.484890851336775,0.0169005669182633,0.756475135623804,0.85516946114474,1.11595799755469,2.62241976010689,0.366441188602427,0.37908091098991,0.169049991084803,0,0,0.0463228818236765,2.8809988188985,0,0.633500278928347,0.774094827700334,9.72589062018411
GSM2886593_AML197,0.111510330942426,0.254705642524054,0.472292247576752,1.65867948340688,1.08539371310849,0.829989376590451,0,0.426940992464412,0.179205712774759,0.12771585556929,0.0573549599797784,0.0231642928661539,0.43460452313975,1.14205886503414,0,0.476585087129371,0.922149867173034,6.80361599597734
GSM2886594_AML197R,0.0984293820760382,0.256500476806632,0.518164547814904,1.49738267318693,0.861855408891514,1.04919693268682,0,0.392828256332068,0.193705022739866,0.111865870364889,0.0336655313315461,0,0.376940238524893,1.26557213846369,0,0.47274354106404,0.923347876891865,6.65610647921979
